transaction_key,transaction_id,transaction_date,transaction_timestamp,customer_key,location_key,channel,fulfillment_type,subtotal,tax_amount,discount_amount,delivery_fee,total_amount,item_count,total_quantity,payment_method,transaction_status,source_system,created_timestamp
FT_EC_000084,ORD200084,2025-09-30,2025-09-30 05:40:40.811908,CK_CU000151,LK_ST009,ONLINE,DELIVERY,55.08,5.23,2.75,5.0,62.56,1,3,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000085,ORD200085,2025-10-16,2025-10-16 13:02:40.811942,CK_CU000669,LK_ST013,ONLINE,IMMEDIATE,56.68,5.67,0.0,9.99,72.34,4,4,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000086,ORD200086,2025-09-21,2025-09-21 23:18:40.811975,CK_CU000206,LK_ST019,ONLINE,IMMEDIATE,244.1,24.41,0.0,5.0,273.51,4,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000087,ORD200087,2025-10-02,2025-10-02 23:58:40.812007,CK_CU000986,LK_ST021,ONLINE,DELIVERY,118.34,10.06,17.75,0.0,110.65,1,2,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000088,ORD200088,2025-09-22,2025-09-22 11:10:40.812086,CK_CU000179,LK_ST024,ONLINE,DELIVERY,215.7,20.49,10.78,0.0,225.41,3,5,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000089,ORD200089,2025-10-13,2025-10-13 22:30:40.812121,CK_CU000197,LK_ST006,ONLINE,IMMEDIATE,144.33,14.43,0.0,9.99,168.75,3,3,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000090,ORD200090,2025-09-21,2025-09-21 07:23:40.812155,CK_CU000735,LK_ST004,ONLINE,DELIVERY,86.82,8.68,0.0,0.0,95.5,2,3,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000091,ORD200091,2025-09-25,2025-09-25 11:09:40.812186,CK_CU000089,LK_ST024,CLICK_COLLECT,PICKUP,331.15,33.12,0.0,9.99,374.26,4,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000092,ORD200092,2025-09-25,2025-09-25 05:30:40.812227,CK_CU000799,LK_ST003,ONLINE,DELIVERY,361.25,36.12,0.0,0.0,397.37,3,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000093,ORD200093,2025-10-01,2025-10-01 21:56:40.812261,CK_CU000434,LK_ST003,ONLINE,DELIVERY,9.35,0.89,0.47,5.0,14.77,3,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000094,ORD200094,2025-09-22,2025-09-22 09:10:40.812293,CK_CU000788,LK_ST004,ONLINE,IMMEDIATE,428.0,40.66,21.4,5.0,452.26,4,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000095,ORD200095,2025-10-14,2025-10-14 12:56:40.812325,CK_CU000748,LK_ST025,CLICK_COLLECT,PICKUP,448.92,44.89,0.0,14.99,508.8,5,6,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000096,ORD200096,2025-10-16,2025-10-16 10:44:40.812357,CK_CU000183,LK_ST005,ONLINE,DELIVERY,223.65,20.13,22.36,14.99,236.41,3,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000097,ORD200097,2025-10-08,2025-10-08 13:18:40.812391,CK_CU000209,LK_ST008,CLICK_COLLECT,PICKUP,90.94,9.09,0.0,0.0,100.03,1,2,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000098,ORD200098,2025-10-14,2025-10-14 17:42:40.812424,CK_CU000493,LK_ST016,CLICK_COLLECT,PICKUP,128.46,12.85,0.0,5.0,146.31,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000099,ORD200099,2025-10-11,2025-10-11 03:24:40.812456,CK_CU000130,LK_ST022,CLICK_COLLECT,PICKUP,421.85,42.18,0.0,0.0,464.03,3,5,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000100,ORD200100,2025-09-18,2025-09-18 21:33:40.812489,CK_CU000665,LK_ST003,ONLINE,IMMEDIATE,359.12,34.12,17.96,5.0,380.28,3,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000101,ORD200101,2025-10-12,2025-10-12 05:15:40.812522,CK_CU000013,LK_ST024,ONLINE,DELIVERY,71.26,7.13,0.0,5.0,83.39,5,7,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000102,ORD200102,2025-10-11,2025-10-11 09:55:40.812555,CK_CU000634,LK_ST012,ONLINE,IMMEDIATE,7.36,0.74,0.0,14.99,23.09,1,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000103,ORD200103,2025-10-13,2025-10-13 14:25:40.812587,CK_CU000871,LK_ST025,ONLINE,DELIVERY,248.79,24.88,0.0,14.99,288.66,2,3,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000104,ORD200104,2025-10-01,2025-10-01 11:15:40.812619,CK_CU000732,LK_ST008,ONLINE,DELIVERY,87.88,8.79,0.0,5.0,101.67,3,4,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000105,ORD200105,2025-09-28,2025-09-28 20:43:40.812651,CK_CU000106,LK_ST013,ONLINE,IMMEDIATE,167.76,15.1,16.78,5.0,171.08,2,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000106,ORD200106,2025-09-28,2025-09-28 23:29:40.812684,CK_CU000375,LK_ST004,CLICK_COLLECT,PICKUP,129.36,12.94,0.0,9.99,152.29,4,6,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000107,ORD200107,2025-10-02,2025-10-02 02:53:40.812718,CK_CU000582,LK_ST014,CLICK_COLLECT,PICKUP,211.05,21.1,0.0,9.99,242.14,3,3,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000108,ORD200108,2025-10-02,2025-10-02 18:39:40.812750,CK_CU000707,LK_ST014,ONLINE,DELIVERY,171.64,16.31,8.58,0.0,179.37,3,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000109,ORD200109,2025-09-20,2025-09-20 17:27:40.812784,CK_CU000698,LK_ST013,ONLINE,IMMEDIATE,25.16,2.26,2.52,5.0,29.9,4,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000110,ORD200110,2025-10-16,2025-10-16 07:35:40.812827,CK_CU000099,LK_ST006,CLICK_COLLECT,PICKUP,607.39,54.66,60.74,5.0,606.31,5,7,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000111,ORD200111,2025-10-10,2025-10-10 23:10:40.812867,CK_CU000594,LK_ST017,CLICK_COLLECT,PICKUP,223.8,22.38,0.0,0.0,246.18,3,4,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000112,ORD200112,2025-09-22,2025-09-22 12:25:40.812900,CK_CU000587,LK_ST004,ONLINE,DELIVERY,168.52,16.85,0.0,0.0,185.37,2,2,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000113,ORD200113,2025-09-26,2025-09-26 11:14:40.812932,CK_CU000886,LK_ST008,ONLINE,DELIVERY,16.04,1.6,0.0,0.0,17.64,1,1,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000114,ORD200114,2025-10-08,2025-10-08 06:37:40.812966,CK_CU000852,LK_ST017,ONLINE,IMMEDIATE,170.96,17.1,0.0,9.99,198.05,2,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000115,ORD200115,2025-10-06,2025-10-06 14:47:40.812998,CK_CU000192,LK_ST003,ONLINE,DELIVERY,262.9,23.66,26.29,0.0,260.27,5,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000116,ORD200116,2025-10-08,2025-10-08 23:01:40.813074,CK_CU000325,LK_ST017,CLICK_COLLECT,PICKUP,245.25,24.52,0.0,0.0,269.77,1,3,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000117,ORD200117,2025-10-09,2025-10-09 21:29:40.813116,CK_CU000979,LK_ST009,CLICK_COLLECT,PICKUP,183.48,18.35,0.0,0.0,201.83,2,3,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000118,ORD200118,2025-10-16,2025-10-16 19:01:40.813148,CK_CU000726,LK_ST002,CLICK_COLLECT,PICKUP,70.74,7.07,0.0,9.99,87.8,2,3,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000119,ORD200119,2025-10-13,2025-10-13 09:53:40.813214,CK_CU000827,LK_ST025,CLICK_COLLECT,PICKUP,60.72,6.07,0.0,9.99,76.78,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000120,ORD200120,2025-09-22,2025-09-22 12:16:40.813249,CK_CU000956,LK_ST013,ONLINE,IMMEDIATE,318.6,30.27,15.93,5.0,337.94,5,6,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000121,ORD200121,2025-10-13,2025-10-13 19:08:40.813283,CK_CU000467,LK_ST020,ONLINE,IMMEDIATE,80.2,8.02,0.0,5.0,93.22,4,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000122,ORD200122,2025-09-26,2025-09-26 17:37:40.813317,CK_CU000894,LK_ST002,ONLINE,DELIVERY,15.34,1.53,0.0,14.99,31.86,1,1,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000123,ORD200123,2025-09-18,2025-09-18 03:27:40.813351,CK_CU000367,LK_ST020,ONLINE,DELIVERY,352.1,35.21,0.0,0.0,387.31,4,5,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000124,ORD200124,2025-10-06,2025-10-06 15:04:40.813384,CK_CU000318,LK_ST011,ONLINE,DELIVERY,27.0,2.7,0.0,0.0,29.7,5,5,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000125,ORD200125,2025-09-29,2025-09-29 12:56:40.813417,CK_CU000144,LK_ST022,ONLINE,IMMEDIATE,136.2,13.62,0.0,0.0,149.82,3,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000126,ORD200126,2025-09-24,2025-09-24 01:40:40.813450,CK_CU000384,LK_ST015,CLICK_COLLECT,PICKUP,205.85,19.56,10.29,0.0,215.12,3,5,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000127,ORD200127,2025-09-30,2025-09-30 17:43:40.813483,CK_CU000216,LK_ST011,ONLINE,DELIVERY,25.53,2.55,0.0,5.0,33.08,1,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000128,ORD200128,2025-10-01,2025-10-01 15:48:40.813517,CK_CU000361,LK_ST023,CLICK_COLLECT,PICKUP,119.46,11.35,5.97,14.99,139.83,3,3,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000129,ORD200129,2025-10-04,2025-10-04 18:08:40.813552,CK_CU000324,LK_ST003,ONLINE,DELIVERY,223.8,20.14,22.38,9.99,231.55,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000130,ORD200130,2025-10-08,2025-10-08 21:36:40.813586,CK_CU000015,LK_ST003,ONLINE,DELIVERY,106.08,9.55,10.61,5.0,110.02,1,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000131,ORD200131,2025-09-19,2025-09-19 08:07:40.813622,CK_CU000217,LK_ST012,ONLINE,DELIVERY,155.52,14.0,15.55,14.99,168.96,5,6,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000132,ORD200132,2025-09-20,2025-09-20 15:29:40.813655,CK_CU000492,LK_ST024,ONLINE,DELIVERY,115.84,11.58,0.0,0.0,127.42,1,2,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000133,ORD200133,2025-09-23,2025-09-23 20:42:40.813689,CK_CU000951,LK_ST005,ONLINE,DELIVERY,12.74,1.27,0.0,0.0,14.01,1,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000134,ORD200134,2025-10-06,2025-10-06 03:12:40.813724,CK_CU000547,LK_ST020,CLICK_COLLECT,PICKUP,47.16,4.72,0.0,5.0,56.88,2,3,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000135,ORD200135,2025-10-02,2025-10-02 20:57:40.813756,CK_CU000183,LK_ST007,ONLINE,DELIVERY,175.78,15.82,17.58,9.99,184.01,2,2,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000136,ORD200136,2025-10-12,2025-10-12 13:06:40.813790,CK_CU000270,LK_ST007,CLICK_COLLECT,PICKUP,21.32,1.81,3.2,0.0,19.93,1,1,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000137,ORD200137,2025-09-21,2025-09-21 15:59:40.813824,CK_CU000945,LK_ST013,ONLINE,IMMEDIATE,181.3,16.32,18.13,5.0,184.49,3,5,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000138,ORD200138,2025-09-22,2025-09-22 21:57:40.813856,CK_CU000467,LK_ST009,ONLINE,DELIVERY,125.12,12.51,0.0,9.99,147.62,2,4,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000139,ORD200139,2025-09-30,2025-09-30 17:53:40.813892,CK_CU000870,LK_ST025,CLICK_COLLECT,PICKUP,66.08,5.95,6.61,9.99,75.41,5,7,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000140,ORD200140,2025-09-27,2025-09-27 09:23:40.813925,CK_CU000612,LK_ST021,ONLINE,IMMEDIATE,74.34,7.43,0.0,9.99,91.76,4,6,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000141,ORD200141,2025-10-17,2025-10-17 02:06:40.813957,CK_CU000519,LK_ST013,ONLINE,IMMEDIATE,59.68,5.97,0.0,5.0,70.65,2,2,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000142,ORD200142,2025-09-30,2025-09-30 23:52:40.813990,CK_CU000542,LK_ST012,ONLINE,IMMEDIATE,88.51,8.85,0.0,0.0,97.36,1,1,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000143,ORD200143,2025-10-05,2025-10-05 18:29:40.814025,CK_CU000467,LK_ST013,CLICK_COLLECT,PICKUP,68.1,6.81,0.0,5.0,79.91,3,3,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000144,ORD200144,2025-10-15,2025-10-15 00:36:40.814109,CK_CU000305,LK_ST024,ONLINE,DELIVERY,178.05,17.81,0.0,0.0,195.86,4,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000145,ORD200145,2025-09-25,2025-09-25 09:17:40.814146,CK_CU000985,LK_ST010,ONLINE,DELIVERY,224.46,22.45,0.0,14.99,261.9,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000146,ORD200146,2025-09-28,2025-09-28 07:32:40.814180,CK_CU000144,LK_ST001,CLICK_COLLECT,PICKUP,241.45,24.14,0.0,5.0,270.59,3,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000147,ORD200147,2025-09-26,2025-09-26 04:39:40.814227,CK_CU000111,LK_ST025,ONLINE,DELIVERY,71.52,6.79,3.58,5.0,79.73,3,4,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000148,ORD200148,2025-10-04,2025-10-04 08:09:40.814260,CK_CU000232,LK_ST008,CLICK_COLLECT,PICKUP,159.36,14.34,15.94,9.99,167.75,3,3,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000149,ORD200149,2025-09-23,2025-09-23 14:24:40.814298,CK_CU000691,LK_ST022,ONLINE,DELIVERY,227.01,21.57,11.35,5.0,242.23,1,3,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000150,ORD200150,2025-10-01,2025-10-01 01:31:40.814331,CK_CU000584,LK_ST016,ONLINE,IMMEDIATE,14.77,1.48,0.0,5.0,21.25,5,7,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000151,ORD200151,2025-10-01,2025-10-01 19:27:40.814376,CK_CU000722,LK_ST013,ONLINE,DELIVERY,187.72,16.9,18.77,9.99,195.84,3,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000152,ORD200152,2025-10-10,2025-10-10 04:57:40.814410,CK_CU000732,LK_ST003,CLICK_COLLECT,PICKUP,257.46,23.17,25.75,9.99,264.87,4,6,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000153,ORD200153,2025-10-11,2025-10-11 20:05:40.814456,CK_CU000592,LK_ST003,CLICK_COLLECT,PICKUP,102.24,10.22,0.0,9.99,122.45,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000154,ORD200154,2025-10-02,2025-10-02 04:44:40.814487,CK_CU000500,LK_ST024,ONLINE,IMMEDIATE,129.6,12.96,0.0,0.0,142.56,4,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000155,ORD200155,2025-10-04,2025-10-04 00:59:40.814517,CK_CU000595,LK_ST005,CLICK_COLLECT,PICKUP,29.22,2.92,0.0,5.0,37.14,1,3,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000156,ORD200156,2025-09-21,2025-09-21 22:18:40.814548,CK_CU000554,LK_ST011,ONLINE,DELIVERY,27.58,2.76,0.0,9.99,40.33,1,2,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000157,ORD200157,2025-10-16,2025-10-16 23:05:40.814580,CK_CU000273,LK_ST007,ONLINE,DELIVERY,21.8,2.07,1.09,0.0,22.78,4,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000158,ORD200158,2025-10-14,2025-10-14 16:21:40.814614,CK_CU000703,LK_ST021,ONLINE,IMMEDIATE,397.98,35.82,39.8,0.0,394.0,5,6,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000159,ORD200159,2025-09-19,2025-09-19 01:23:40.814647,CK_CU000173,LK_ST024,CLICK_COLLECT,PICKUP,139.1,13.91,0.0,9.99,163.0,1,2,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000160,ORD200160,2025-10-03,2025-10-03 23:55:40.814679,CK_CU000973,LK_ST010,ONLINE,IMMEDIATE,255.3,22.98,25.53,0.0,252.75,1,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000161,ORD200161,2025-09-30,2025-09-30 23:59:40.814713,CK_CU000007,LK_ST010,ONLINE,DELIVERY,153.36,13.8,15.34,9.99,161.81,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000162,ORD200162,2025-10-06,2025-10-06 11:12:40.814744,CK_CU000155,LK_ST020,ONLINE,IMMEDIATE,28.28,2.55,2.83,5.0,33.0,1,1,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000163,ORD200163,2025-10-03,2025-10-03 11:51:40.814775,CK_CU000522,LK_ST002,CLICK_COLLECT,PICKUP,151.56,15.16,0.0,5.0,171.72,5,6,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000164,ORD200164,2025-10-05,2025-10-05 14:57:40.814808,CK_CU000546,LK_ST003,ONLINE,IMMEDIATE,436.62,39.3,43.66,0.0,432.26,5,6,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000165,ORD200165,2025-10-02,2025-10-02 07:45:40.814851,CK_CU000548,LK_ST008,CLICK_COLLECT,PICKUP,505.26,50.53,0.0,9.99,565.78,5,6,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000166,ORD200166,2025-10-16,2025-10-16 02:16:40.814922,CK_CU000921,LK_ST011,CLICK_COLLECT,PICKUP,117.0,11.7,0.0,5.0,133.7,2,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000167,ORD200167,2025-09-24,2025-09-24 21:12:40.814954,CK_CU000518,LK_ST013,ONLINE,DELIVERY,30.24,3.02,0.0,5.0,38.26,5,6,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000168,ORD200168,2025-09-24,2025-09-24 18:37:40.814984,CK_CU000920,LK_ST007,ONLINE,DELIVERY,176.82,17.68,0.0,9.99,204.49,5,7,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000169,ORD200169,2025-09-20,2025-09-20 10:05:40.815020,CK_CU000914,LK_ST013,ONLINE,DELIVERY,110.96,10.54,5.55,9.99,125.94,2,4,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000170,ORD200170,2025-09-27,2025-09-27 22:22:40.815100,CK_CU000215,LK_ST002,CLICK_COLLECT,PICKUP,48.7,4.87,0.0,14.99,68.56,3,5,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000171,ORD200171,2025-09-24,2025-09-24 23:45:40.815134,CK_CU000134,LK_ST006,ONLINE,IMMEDIATE,82.68,8.27,0.0,5.0,95.95,1,1,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000172,ORD200172,2025-10-16,2025-10-16 08:11:40.815164,CK_CU000285,LK_ST009,CLICK_COLLECT,PICKUP,266.64,26.66,0.0,5.0,298.3,5,6,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000173,ORD200173,2025-10-01,2025-10-01 16:51:40.815194,CK_CU000126,LK_ST020,ONLINE,DELIVERY,107.0,10.17,5.35,14.99,126.81,1,2,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000174,ORD200174,2025-10-05,2025-10-05 22:19:40.815236,CK_CU000921,LK_ST025,ONLINE,DELIVERY,265.6,26.56,0.0,9.99,302.15,4,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000175,ORD200175,2025-10-05,2025-10-05 08:03:40.815267,CK_CU000439,LK_ST002,ONLINE,IMMEDIATE,74.14,6.67,7.41,0.0,73.4,1,1,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000176,ORD200176,2025-09-29,2025-09-29 23:33:40.815296,CK_CU000849,LK_ST018,ONLINE,DELIVERY,47.16,4.72,0.0,0.0,51.88,2,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000177,ORD200177,2025-09-20,2025-09-20 13:55:40.815330,CK_CU000686,LK_ST016,ONLINE,DELIVERY,55.75,5.58,0.0,9.99,71.32,1,1,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000178,ORD200178,2025-09-26,2025-09-26 16:45:40.815375,CK_CU000152,LK_ST025,ONLINE,DELIVERY,32.41,3.24,0.0,5.0,40.65,1,1,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000179,ORD200179,2025-10-10,2025-10-10 20:06:40.815411,CK_CU000331,LK_ST012,ONLINE,IMMEDIATE,37.11,3.71,0.0,9.99,50.81,1,3,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000180,ORD200180,2025-10-11,2025-10-11 15:58:40.815442,CK_CU000538,LK_ST007,CLICK_COLLECT,PICKUP,21.36,2.14,0.0,5.0,28.5,3,3,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000181,ORD200181,2025-09-27,2025-09-27 00:48:40.815473,CK_CU000383,LK_ST007,ONLINE,DELIVERY,18.81,1.88,0.0,0.0,20.69,3,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000182,ORD200182,2025-10-02,2025-10-02 04:26:40.815502,CK_CU000115,LK_ST017,ONLINE,IMMEDIATE,103.68,8.81,15.55,9.99,106.93,4,4,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000183,ORD200183,2025-10-13,2025-10-13 01:10:40.815532,CK_CU000894,LK_ST013,ONLINE,DELIVERY,87.99,8.36,4.4,0.0,91.95,2,3,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000184,ORD200184,2025-10-15,2025-10-15 07:02:40.815561,CK_CU000482,LK_ST011,ONLINE,IMMEDIATE,70.44,7.04,0.0,5.0,82.48,1,2,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000185,ORD200185,2025-09-27,2025-09-27 07:16:40.815590,CK_CU000284,LK_ST006,ONLINE,DELIVERY,148.28,14.83,0.0,5.0,168.11,1,2,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000186,ORD200186,2025-10-03,2025-10-03 08:56:40.815680,CK_CU000899,LK_ST023,ONLINE,IMMEDIATE,53.64,4.83,5.36,5.0,58.11,1,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000187,ORD200187,2025-10-11,2025-10-11 18:59:40.815719,CK_CU000075,LK_ST014,ONLINE,DELIVERY,28.05,2.8,0.0,9.99,40.84,1,3,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000188,ORD200188,2025-09-27,2025-09-27 04:04:40.815749,CK_CU000166,LK_ST006,CLICK_COLLECT,PICKUP,243.87,24.39,0.0,9.99,278.25,3,3,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000189,ORD200189,2025-09-23,2025-09-23 00:47:40.815778,CK_CU000189,LK_ST006,ONLINE,DELIVERY,125.8,11.95,6.29,9.99,141.45,4,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000190,ORD200190,2025-10-10,2025-10-10 02:01:40.815809,CK_CU000078,LK_ST002,ONLINE,IMMEDIATE,558.6,53.07,27.93,0.0,583.74,5,7,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000191,ORD200191,2025-09-19,2025-09-19 08:30:40.815839,CK_CU000947,LK_ST022,ONLINE,DELIVERY,136.5,13.65,0.0,0.0,150.15,2,3,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000192,ORD200192,2025-10-03,2025-10-03 13:11:40.815870,CK_CU000602,LK_ST020,CLICK_COLLECT,PICKUP,160.74,16.07,0.0,5.0,181.81,1,3,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
